"","gene_id","YTHDF2-1_count","YTHDF2-2_count","YTHDF2-3_count","Vector-1_count","Vector-2_count","Vector-3_count"
"ENSMUSG00000026649","ENSMUSG00000026649",5.97255088037108,1.62172490925908,2.79236494470266,3.76887657786947,3.15650529556253,2.8470410524064
"ENSMUSG00000026640","ENSMUSG00000026640",51.7983049079456,33.5867764101814,39.550041671334,45.0380751055402,67.75213152261,61.0718217908354
"ENSMUSG00000026641","ENSMUSG00000026641",29.6998666505726,27.9960931703672,34.625325314313,26.3193214354551,22.3210017329065,22.1064364069203
"ENSMUSG00000026643","ENSMUSG00000026643",69.6616616319645,63.4606563175855,66.7629073142544,41.6460861854576,37.483500384805,72.5158103348219
"ENSMUSG00000026646","ENSMUSG00000026646",1.90035709829989,4.01163530185141,2.43697304264959,2.44976977561516,2.02918197571877,5.69408210481281
"ENSMUSG00000059031","ENSMUSG00000059031",2.60620402052556,3.5421886175922,2.64005412953706,2.386955165984,2.08554814171096,2.12132470571458
"ENSMUSG00000059033","ENSMUSG00000059033",2.98627544018554,2.73132616296266,2.69082440125892,2.01006750819705,1.97281580972658,1.78637869954912
"ENSMUSG00000036323","ENSMUSG00000036323",68.9015187926446,82.409231573139,64.6305559019361,78.392632819685,82.5200670125633,85.4112315721921
"ENSMUSG00000036327","ENSMUSG00000036327",23.8902035214843,20.5276231935162,20.917351949409,22.5504448575857,24.2374513766409,26.2932614839886
"ENSMUSG00000024215","ENSMUSG00000024215",3.31205094275124,2.26187947870345,1.87850005370906,3.39198892008252,2.3673789716719,4.29847374579006
"ENSMUSG00000058318","ENSMUSG00000058318",67.8156004507589,43.7438955786988,58.0811908498153,62.5633511926332,45.7129606196645,43.7662781389533
"ENSMUSG00000003970","ENSMUSG00000003970",222.558964169464,236.515774924048,261.619210182778,232.665314073809,187.868431251963,206.494212801006
"ENSMUSG00000030443","ENSMUSG00000030443",2.06324484958274,5.88942203888823,5.17856771563038,4.71109572233684,2.8183082996094,3.51693306473732
"ENSMUSG00000030447","ENSMUSG00000030447",120.536935949307,131.146332793504,115.553138438968,131.470977958013,104.897434911462,116.449561476858
"ENSMUSG00000030446","ENSMUSG00000030446",7.22135697353958,8.27933243148056,8.32632456238611,5.15079798975494,6.20027825914068,5.52660910173008
"ENSMUSG00000007080","ENSMUSG00000007080",7.22135697353958,25.179413064812,6.19397315006771,8.60560151946862,4.05836395143754,24.4510584500785
"ENSMUSG00000049670","ENSMUSG00000049670",5.42959170942826,3.0300649620367,3.85854065086185,2.76384282377095,2.08554814171096,3.23781139293277
"ENSMUSG00000033082","ENSMUSG00000033082",14.605601698362,9.13287185740639,7.81862184516744,6.65834862090273,7.10213691501569,11.3881642096256
"ENSMUSG00000040877","ENSMUSG00000040877",3.7464182795055,3.07274193333299,3.65545956397439,3.89450579713179,3.60743462350003,2.73539238368458
"ENSMUSG00000040875","ENSMUSG00000040875",2.44331626924272,5.07855958425869,2.23389195576213,3.95732040676294,2.14191430770315,2.8470410524064
"ENSMUSG00000003352","ENSMUSG00000003352",21.718366837713,26.6731070601822,24.5728115133834,25.3142876813566,18.2062716154767,20.6550037135367
"ENSMUSG00000003355","ENSMUSG00000003355",1.52028567863991,4.99320564166611,2.53851358609333,3.32917431045137,2.48011130365627,3.29363572729368
"ENSMUSG00000030787","ENSMUSG00000030787",32.9576216762295,37.5130577694403,40.8192984643807,88.1288973125145,39.2872176965551,40.7517640834642
"ENSMUSG00000022562","ENSMUSG00000022562",60.1598761404651,33.8428382379592,50.8718122653102,78.5182620389473,103.657379259634,78.9356087863266
"ENSMUSG00000009687","ENSMUSG00000009687",22.478509677033,23.6003651268492,29.0405954249076,26.9474675317667,17.3607791255939,21.2132470571458
"ENSMUSG00000105419","ENSMUSG00000105419",2.93197952309126,1.79243279444424,1.2184865213248,2.26132594672168,2.70557596762503,1.89802736827094
"ENSMUSG00000009681","ENSMUSG00000009681",76.3400594345613,57.0164336518455,82.0955293742581,75.3147169477583,65.5538510489147,71.845918322491
"ENSMUSG00000023089","ENSMUSG00000023089",41.6449684113147,36.744872286107,34.0160820536506,35.1761813934484,63.4683029072037,37.1231823500051
"ENSMUSG00000095098","ENSMUSG00000095098",10.1533364966308,9.81570339814705,9.79866244232024,9.10811839651789,9.75134671664853,8.42947448849739
"ENSMUSG00000034210","ENSMUSG00000034210",66.6210902746847,67.5149685907332,67.0675289445856,67.9654076209128,73.1069172918679,62.2999571467754
"ENSMUSG00000034211","ENSMUSG00000034211",30.2971217386097,27.0998767731451,27.4667170015298,31.5957486444724,27.1121258422424,24.5627071188003
"ENSMUSG00000034216","ENSMUSG00000034216",25.0847136975585,25.5635058064786,30.411392761398,29.460051917013,28.0703506641096,27.3539238368458
"ENSMUSG00000034218","ENSMUSG00000034218",31.3830400804953,31.4529278453669,29.5482981421263,30.2138272325869,23.5610573847346,28.9170051989513
"ENSMUSG00000074634","ENSMUSG00000074634",16.723142465039,13.9980465851836,10.7632976050357,14.5101748247975,13.2460490081642,18.2545573360175
"ENSMUSG00000051695","ENSMUSG00000051695",110.275007618488,150.607031704613,154.443166577918,148.996254045106,138.209839012845,191.309993854838
"ENSMUSG00000045969","ENSMUSG00000045969",18.8949791488103,21.1677777629606,27.771338631861,27.7640574569718,25.3084085304924,25.1767747967704
"ENSMUSG00000045962","ENSMUSG00000045962",348.688379579483,347.091807552739,377.578510795521,323.997756477512,381.937140763066,335.783371180873
"ENSMUSG00000028970","ENSMUSG00000028970",21.718366837713,15.7904793796279,20.1050276018591,14.0076579477482,22.5464663968752,15.6308136210548
"ENSMUSG00000028973","ENSMUSG00000028973",26.7678871274813,24.1124887824047,27.9236494470266,32.5379677889398,42.3309906601332,36.1741686658696
"ENSMUSG00000028974","ENSMUSG00000028974",21.6097750035245,28.8069556249968,23.1512439051711,24.8745854139385,26.2102671863674,22.4413824130858
"ENSMUSG00000028975","ENSMUSG00000028975",38.9844684736949,27.9960931703672,36.6053659114657,46.7340695655814,53.4914915265864,50.6326712653453
"ENSMUSG00000028976","ENSMUSG00000028976",23.3472443505415,13.7846617287022,17.2111221137127,16.0177254559452,26.0975348543831,21.9947877381985
"ENSMUSG00000028977","ENSMUSG00000028977",31.8717033343439,30.7700963046262,36.7069064549095,33.9198892008252,33.2560379353909,22.887977087973
"ENSMUSG00000028978","ENSMUSG00000028978",57.3907843686567,42.7196482675878,69.7583533458446,60.7417275133296,72.0359601380163,90.9936650082831
"ENSMUSG00000028979","ENSMUSG00000028979",1.90035709829989,1.28030913888875,3.40160820536506,1.13066297336084,1.35278798381251,1.06066235285729
"ENSMUSG00000046707","ENSMUSG00000046707",47.6718152087801,56.4189560536974,41.07314982299,55.8421879620993,53.942420854524,54.4287260018871
"ENSMUSG00000033781","ENSMUSG00000033781",31.0029686608354,14.4248162981465,29.3452170552388,29.460051917013,15.7261603118205,9.93673151624196
"ENSMUSG00000082938","ENSMUSG00000082938",20.7410403300159,16.6013418342574,13.707973364904,13.3795118514366,16.177089639758,12.9512455717311
"ENSMUSG00000035164","ENSMUSG00000035164",16.6688465479447,18.1377128009239,15.0787707013944,12.8769949743874,16.4025543037267,17.361367986243
"ENSMUSG00000035168","ENSMUSG00000035168",98.8185691115943,93.6759519953599,95.1434892067778,79.2720373545212,77.1089150773132,85.6903532439967
"ENSMUSG00000082935","ENSMUSG00000082935",9.71896915987658,12.3763216759245,7.51400021483624,7.34930932684547,9.07495272474227,7.81540681052738
"ENSMUSG00000044709","ENSMUSG00000044709",10.3162242479137,9.73034945555447,14.5710679841757,12.6257365358627,15.7261603118205,9.54596117571559
"ENSMUSG00000044700","ENSMUSG00000044700",30.5686013240811,33.5867764101814,32.3914333585508,29.8997541844311,35.5670507410707,38.5746150433887
"ENSMUSG00000044702","ENSMUSG00000044702",4.6694488701083,8.23665546018427,3.65545956397439,4.08294962602526,3.32560379353909,6.25232544842191
"ENSMUSG00000078636","ENSMUSG00000078636",29.591274816384,55.1386469148087,43.2562715070303,46.6712549559503,95.5970175227509,61.1276461251963
"ENSMUSG00000010453","ENSMUSG00000010453",95.4522222517488,81.982461860176,101.032840726514,97.3626449282947,107.94120787504,96.4086254412913
"ENSMUSG00000008226","ENSMUSG00000008226",21.4468872522416,31.623635730552,22.2373790141775,23.4298493924219,44.0219756398989,26.7398561588758
"ENSMUSG00000005148","ENSMUSG00000005148",14.5513057812677,18.3510976574054,17.7695951026533,13.8192141188547,9.18768505672665,11.8905832188738
"ENSMUSG00000079588","ENSMUSG00000079588",79.2720389576526,110.191939887025,49.044082483323,37.2490635112766,128.683956960165,66.8217282300091
"ENSMUSG00000001229","ENSMUSG00000001229",45.4999785250088,49.334578818513,48.7394608529918,57.4125532028783,50.1658877330473,52.7539959710598
"ENSMUSG00000001228","ENSMUSG00000001228",4.61515295301402,41.7380779277731,4.77240554185545,12.8141803647562,3.94563161945316,39.8585747336897
"ENSMUSG00000001227","ENSMUSG00000001227",19.8723056565074,10.0290882546285,19.2419329825874,17.7765345256177,17.8117084535314,15.1283946118066
"ENSMUSG00000058022","ENSMUSG00000058022",4.18078561625976,1.83510976574054,5.63550016112718,10.8669274661903,17.5298776235705,7.9270554792492
"ENSMUSG00000038064","ENSMUSG00000038064",8.68734673508521,4.18234318703657,7.05706776933944,7.66338237500126,7.21486924700007,10.6624478629338
"ENSMUSG00000084899","ENSMUSG00000084899",1.95465301539417,3.07274193333299,2.84313521642452,2.44976977561516,2.70557596762503,2.8470410524064
"ENSMUSG00000082066","ENSMUSG00000082066",1.95465301539417,1.74975582314795,2.08158114059653,2.32414055635284,2.48011130365627,2.17714904007549
"ENSMUSG00000082064","ENSMUSG00000082064",37.6813664634321,52.407320751846,39.7531227582215,30.4022710614804,31.2268559596722,25.0651261280485
"ENSMUSG00000082062","ENSMUSG00000082062",5.5924794607111,3.41415770370332,5.02625690046478,3.14073048155789,4.62202561135942,2.95868972112822
"ENSMUSG00000008384","ENSMUSG00000008384",11.6736221752708,9.51696459907301,11.7279327677512,9.92470832172294,8.62402339680477,8.15035281669284
"ENSMUSG00000097743","ENSMUSG00000097743",8.74164265217949,6.35886872314744,8.88479755132664,7.66338237500126,8.73675572878915,8.03870414797102
"ENSMUSG00000030254","ENSMUSG00000030254",8.85023448636806,13.0591532166652,6.90475695417384,9.54782066393599,8.06036173688289,14.6259756025584
"ENSMUSG00000059772","ENSMUSG00000059772",13.8454588590421,10.7119197953692,14.9772301579506,10.6784836372968,9.97681138061728,13.007069906092
"ENSMUSG00000059776","ENSMUSG00000059776",6.29832638293678,6.87099237870294,6.19397315006771,4.64828111270568,5.97481359517193,5.58243343609099
"ENSMUSG00000030256","ENSMUSG00000030256",67.5984167823818,89.0241621240641,139.110544517914,96.3576111741961,99.2608183122431,92.6683950391104
"ENSMUSG00000059775","ENSMUSG00000059775",142.038119118643,194.606989111089,159.875585652158,145.353006686499,117.579822259704,134.201699803627
"ENSMUSG00000050565","ENSMUSG00000050565",41.6449684113147,48.4810393925872,36.3515145528564,63.3799411178383,49.7149584051098,52.4190499648944
"ENSMUSG00000050567","ENSMUSG00000050567",51.5811212395684,45.0668816888839,46.9117310710046,44.0958559610728,40.0763440204457,44.2686971482015
"ENSMUSG00000022827","ENSMUSG00000022827",7.05846922225673,8.83413305833235,7.97093266033304,7.78901159426357,8.17309406886726,6.7547444576701
"ENSMUSG00000015247","ENSMUSG00000015247",11.2935507556108,12.88844533148,13.6572030931821,10.9297420758215,11.2168670324454,13.1745429091747
"ENSMUSG00000015243","ENSMUSG00000015243",367.474766894104,221.706865884235,235.167898615686,354.714100587148,249.87121384337,249.925544933794
"ENSMUSG00000041168","ENSMUSG00000041168",135.956976404084,130.0367315398,133.475044356787,151.257579991828,204.327351721682,178.637869954912
"ENSMUSG00000047423","ENSMUSG00000047423",30.7857849924582,9.6023185416656,31.0206360220604,30.2138272325869,28.3521814940706,27.9679915148158
"ENSMUSG00000035638","ENSMUSG00000035638",13.6825711077592,37.470380798144,16.9572707551034,6.72116323053389,4.2274624494141,15.7424622897766
"ENSMUSG00000032842","ENSMUSG00000032842",18.3520199778675,13.7419847574059,17.2111221137127,16.6458715522568,16.177089639758,17.1380706487993
"ENSMUSG00000097828","ENSMUSG00000097828",2.11754076667702,3.15809587592557,2.03081086887466,1.75880906967242,1.35278798381251,1.50725702774457
"ENSMUSG00000097820","ENSMUSG00000097820",2.55190810343128,2.60329524907378,2.99544603159012,1.75880906967242,2.19828047369533,1.39560835902275
"ENSMUSG00000098702","ENSMUSG00000098702",3.85501011369406,3.41415770370332,3.35083793364319,2.57539899487747,3.15650529556253,3.46110873037641
"ENSMUSG00000057110","ENSMUSG00000057110",70.6389881396616,69.0513395573997,60.5689341641867,60.1763960266492,48.5312689192739,52.3074012961726
"ENSMUSG00000057113","ENSMUSG00000057113",147.467710828071,275.906619430525,163.023342498913,149.498770922156,108.955798862899,192.370656207695
"ENSMUSG00000110344","ENSMUSG00000110344",12.7052446000621,9.30357974259156,10.8140678767576,7.03523627868968,18.3753701134533,15.4075162836111
"ENSMUSG00000015869","ENSMUSG00000015869",29.4826829821954,33.672130352774,37.0115280852407,29.8369395748,30.0431664738362,32.0989922575232
"ENSMUSG00000052544","ENSMUSG00000052544",5.5924794607111,5.24926746944386,4.77240554185545,4.14576423565642,3.7765331214766,4.96836575812098
"ENSMUSG00000009894","ENSMUSG00000009894",20.9582239983931,25.0940591222194,21.4250546666277,27.2615405799225,26.0411686883909,24.5627071188003
"ENSMUSG00000066613","ENSMUSG00000066613",14.8227853667391,16.8574036620352,15.8910950489442,14.1961017766417,15.895258809797,16.1890569646639
"ENSMUSG00000013160","ENSMUSG00000013160",72.8651207405272,64.9543503129557,73.4645831815408,80.0886272797263,82.5200670125633,76.814284080612
"ENSMUSG00000025037","ENSMUSG00000025037",47.9432947942515,50.358826129624,47.520974331667,44.5355582284909,43.5710463119614,43.0405617922615
"ENSMUSG00000028007","ENSMUSG00000028007",18.6777954804332,19.3326679972201,20.8158114059653,20.7916357879132,23.7301558827112,28.0796401835377
"ENSMUSG00000106743","ENSMUSG00000106743",3.47493869403408,1.32298611018504,2.74159467298079,3.20354509118905,5.69298276521099,3.85187907090278
"ENSMUSG00000063550","ENSMUSG00000063550",82.8555694858752,85.2259116786942,88.7972052415445,90.7671109170231,87.818486615829,95.5154360915168
"ENSMUSG00000054499","ENSMUSG00000054499",17.5918771385476,13.2725380731467,16.1449464075535,18.4046806219292,14.4861046599923,15.0725702774457
"ENSMUSG00000098281","ENSMUSG00000098281",7.60142839319956,8.40736334536943,11.3725408656981,9.2337476157802,6.36937675711725,9.49013684135468
"ENSMUSG00000037833","ENSMUSG00000037833",3.31205094275124,2.77400313425895,3.50314874880879,2.07288211782821,2.3673789716719,1.33978402466184
"ENSMUSG00000074971","ENSMUSG00000074971",14.985673118022,29.6604950509226,21.0696627645746,19.4725289856589,13.4151475061408,18.4778546734612
"ENSMUSG00000021835","ENSMUSG00000021835",6.62410188550247,2.47526433518491,4.92471635702105,3.14073048155789,2.76194213361721,2.28879770879731
"ENSMUSG00000021832","ENSMUSG00000021832",75.6885084294299,98.4130958092483,86.1571511120075,80.4655149375132,104.559237915509,95.7387334289604
"ENSMUSG00000021830","ENSMUSG00000021830",71.7792023986416,79.4645205536949,62.4474342178958,47.5506594907865,39.9072455224691,38.4629663746669
"ENSMUSG00000021831","ENSMUSG00000021831",33.2291012617009,33.0746527546259,35.8945821073596,37.2490635112766,32.7487424414612,33.6620736196287
"ENSMUSG00000021838","ENSMUSG00000021838",42.1879275822576,38.1958893101809,32.3914333585508,36.6837320245962,34.4397274212269,26.9073291619586
"ENSMUSG00000062609","ENSMUSG00000062609",21.6097750035245,9.00484094351751,20.9681222211309,4.83672494159915,8.79312189478133,3.29363572729368
"ENSMUSG00000013833","ENSMUSG00000013833",25.0847136975585,27.3132616296266,24.1158790678866,24.3092539272581,21.4755092430236,25.5675451372967
"ENSMUSG00000002250","ENSMUSG00000002250",42.4051112506347,45.4082974592542,45.2363121041831,38.8822433616867,39.1744853645707,48.0089275503825
"ENSMUSG00000033335","ENSMUSG00000033335",137.531557999818,116.252069811098,139.82132832202,156.094304933427,145.199243595876,140.230727914606
"ENSMUSG00000002257","ENSMUSG00000002257",10.6962956675737,12.4189986472208,11.6771624960293,14.6986186536909,8.62402339680477,11.164866872182
"ENSMUSG00000038459","ENSMUSG00000038459",31.0572645779296,30.3860035629596,33.6099198798756,23.86955165984,24.4065498746174,23.7253421033867
"ENSMUSG00000038453","ENSMUSG00000038453",6.2440304658425,10.541211910184,5.58472988940532,4.71109572233684,5.46751810124224,5.69408210481281
"ENSMUSG00000038451","ENSMUSG00000038451",6.02684679746537,4.86517472777724,5.99089206318025,8.35434308094399,4.96022260731255,3.9635277396246
"ENSMUSG00000038456","ENSMUSG00000038456",34.1521318523037,24.3258736388862,30.1067711310668,35.9927713186534,24.6320145385862,29.754370214365
"ENSMUSG00000038457","ENSMUSG00000038457",4.45226520173117,1.45101702407391,4.46778391152425,4.27139345491873,2.87467446560159,3.23781139293277
"ENSMUSG00000030685","ENSMUSG00000030685",12.6509486829678,8.10862454629539,10.7125273333138,11.1810005143461,8.68038956279696,11.6114615470693
"ENSMUSG00000030683","ENSMUSG00000030683",1.73746934701704,1.10960125370358,1.42156760821226,2.44976977561516,1.46552031579689,2.06550037135367
"ENSMUSG00000030682","ENSMUSG00000030682",31.8174074172496,35.9340098314775,33.6606901515975,30.5279002807427,29.1976739839534,36.7324120094787
"ENSMUSG00000030681","ENSMUSG00000030681",108.211762768905,88.6400693823975,125.148719794401,116.332657036904,96.4988761786259,103.889086245653
"ENSMUSG00000094108","ENSMUSG00000094108",1.90035709829989,2.64597222037008,1.82772978198719,1.94725289856589,2.53647746964846,2.79121671804549
"ENSMUSG00000030689","ENSMUSG00000030689",23.7273157702015,22.0639941601827,24.2174196113303,22.5504448575857,22.1519032349299,22.4413824130858
"ENSMUSG00000030688","ENSMUSG00000030688",16.4516628795676,16.7720497194426,20.2065681453029,20.8544503975444,17.698976121547,17.6404896580475
"ENSMUSG00000033488","ENSMUSG00000033488",16.2344792111905,14.4248162981465,14.469527440732,15.3267647500025,20.3481859231799,19.7059900294012
"ENSMUSG00000033486","ENSMUSG00000033486",4.77804070429687,3.24344981851816,3.70622983569625,3.51761813934484,3.94563161945316,4.41012241451188
"ENSMUSG00000091754","ENSMUSG00000091754",1.79176526411132,4.09698924444399,2.99544603159012,1.50755063114779,1.80371731175002,2.67956804932367
"ENSMUSG00000049470","ENSMUSG00000049470",244.0601473388,193.966834541645,256.136020836816,271.484742825864,253.422282300877,195.329345928824
"ENSMUSG00000072770","ENSMUSG00000072770",9.88185691115943,6.5722535796289,8.32632456238611,9.48500605430483,8.17309406886726,5.13583876120371
"ENSMUSG00000072772","ENSMUSG00000072772",29.3740911480069,17.6682661166647,29.5990684138482,29.1459788688572,21.3627769110393,28.3029375209813
"ENSMUSG00000049477","ENSMUSG00000049477",2.11754076667702,2.47526433518491,1.98004059715279,1.57036524077895,2.48011130365627,1.50725702774457
"ENSMUSG00000037300","ENSMUSG00000037300",53.1014069182084,58.0833579342528,47.0640418861703,54.2090081116892,62.8482750812897,61.1276461251963
"ENSMUSG00000037306","ENSMUSG00000037306",41.319192908749,22.6187947870345,43.9162850394145,52.5758282612791,22.771931060844,32.8805329385759
"ENSMUSG00000027868","ENSMUSG00000027868",28.5053564744984,47.4141151101799,19.8004059715279,25.6283607295124,56.2534336602037,21.6040173976721
"ENSMUSG00000027865","ENSMUSG00000027865",20.5781525787331,23.4723342129603,24.6743520568271,28.643461991808,26.2102671863674,26.4607344870713
"ENSMUSG00000027864","ENSMUSG00000027864",95.8322936714087,143.095884756466,104.789840833932,112.375336630141,84.9438121502274,118.291764510768
"ENSMUSG00000027863","ENSMUSG00000027863",3.63782644531693,3.88360438796253,3.70622983569625,5.65331486680421,2.02918197571877,2.79121671804549
"ENSMUSG00000027861","ENSMUSG00000027861",1.2488060931685,6.61493055092519,1.67541896682159,1.94725289856589,2.19828047369533,1.50725702774457
"ENSMUSG00000027860","ENSMUSG00000027860",27.7995095522727,30.300649620367,30.1575414027887,31.5957486444724,23.7301558827112,33.8853709570723
"ENSMUSG00000112252","ENSMUSG00000112252",3.4206427769398,5.84674506759194,4.51855418324612,3.20354509118905,5.35478576925786,4.46594674887279
"ENSMUSG00000011158","ENSMUSG00000011158",61.9516414045764,60.601299240734,61.4320287834585,58.103513908821,61.4954870974771,52.9214689741426
"ENSMUSG00000096935","ENSMUSG00000096935",1.73746934701704,1.87778673703683,1.82772978198719,2.01006750819705,1.80371731175002,1.78637869954912
"ENSMUSG00000063236","ENSMUSG00000063236",14.985673118022,14.0834005277762,12.5910273870229,12.751365755125,12.1750918543126,15.2958676148893
"ENSMUSG00000063235","ENSMUSG00000063235",18.0805403923961,18.2657437148128,17.4142032006002,18.0277929641423,26.8302950122815,22.1064364069203
"ENSMUSG00000031229","ENSMUSG00000031229",215.880566366868,225.419762387012,194.399370423027,230.278358907825,180.935392834924,178.52622128619
"ENSMUSG00000031226","ENSMUSG00000031226",10.0990405795366,18.1377128009239,16.7541896682159,12.3744780973381,11.6677963603829,15.0725702774457
"ENSMUSG00000031221","ENSMUSG00000031221",67.4898249481932,66.5760752222148,57.4719475891529,62.6889804118955,53.0405621986489,47.0040895318861
"ENSMUSG00000115700","ENSMUSG00000115700",5.42959170942826,4.90785169907353,4.46778391152425,3.89450579713179,3.49470229151566,4.41012241451188
"ENSMUSG00000048709","ENSMUSG00000048709",4.23508153335404,6.10280689536969,4.82317581357732,3.64324735860715,4.67839177735161,3.9635277396246
"ENSMUSG00000048701","ENSMUSG00000048701",73.2994880772815,88.2132996694346,71.129150682335,62.6261658022644,83.647390332407,71.1760263101601
"ENSMUSG00000039414","ENSMUSG00000039414",52.449855913077,46.1338059712912,51.328744710807,56.2190756198863,57.7753201419927,59.452916094369
"ENSMUSG00000043131","ENSMUSG00000043131",68.1413759533246,71.4839269212883,70.8245290520038,77.8273013330046,67.75213152261,62.1883084780536
"ENSMUSG00000048706","ENSMUSG00000048706",15.0399690351163,19.759437710183,26.7051629257018,14.8242478729533,9.80771288264072,15.7424622897766
"ENSMUSG00000021012","ENSMUSG00000021012",65.7523556011762,74.8980846249917,56.2534610678281,68.2794806690686,72.3177909679772,67.2683229048964
"ENSMUSG00000021013","ENSMUSG00000021013",28.8854278941583,19.0766061694423,19.9019465149717,20.9800796168067,22.9410295588205,23.557869100304
"ENSMUSG00000021018","ENSMUSG00000021018",8.25297939833095,9.94373431203593,11.1694597788106,8.41715769057515,8.68038956279696,9.43431250699377
"ENSMUSG00000027378","ENSMUSG00000027378",20.4152648274502,22.2347020453679,23.0497033617274,22.6132594672168,28.183082996094,23.1670987597776
"ENSMUSG00000039196","ENSMUSG00000039196",90.7827733816405,136.523631176837,98.6974082273085,98.6189371209178,151.343155689025,161.611447974834
"ENSMUSG00000032369","ENSMUSG00000032369",10.6419997504794,21.4238395907384,13.5048922780165,9.86189371209178,6.48210908910162,12.4488265624829
"ENSMUSG00000089872","ENSMUSG00000089872",22.3699178428444,24.9233512370343,22.9989330900055,24.9374000235697,25.5902393604534,22.8321527536121
"ENSMUSG00000089873","ENSMUSG00000089873",133.948027471595,87.1463753870273,127.02721984811,150.440990066623,74.6851699396491,154.410108842277
"ENSMUSG00000089876","ENSMUSG00000089876",4.34367336754261,7.0417002638881,5.68627043284905,8.16589925205052,4.05836395143754,5.35913609864735
"ENSMUSG00000069379","ENSMUSG00000069379",8.0900916470481,9.5596415703693,7.76785157344557,6.97242166905852,12.2314580203048,8.20617715105375
"ENSMUSG00000062184","ENSMUSG00000062184",3.80071419659978,6.01745295277711,3.85854065086185,2.57539899487747,2.98740679758597,5.80573077353463
"ENSMUSG00000048310","ENSMUSG00000048310",35.1294583600008,31.0688351037002,33.102217162657,32.7264116178332,35.059755247141,33.9970196257941
"ENSMUSG00000032363","ENSMUSG00000032363",8.79593856927378,24.7953203231454,9.18941918165784,9.04530378688673,6.70757375307038,14.2910295963929
"ENSMUSG00000034761","ENSMUSG00000034761",72.7565289063386,59.9184676999933,60.4166233490211,57.6009970317717,67.9775961865788,60.5135784472263
"ENSMUSG00000039199","ENSMUSG00000039199",43.0566622557661,45.4936514018468,49.805636559151,39.6360186772606,39.2872176965551,44.0453998107579
"ENSMUSG00000029577","ENSMUSG00000029577",104.84541590906,96.7060169573966,91.1834080124722,96.8601280512454,133.982376563431,106.959424635503
"ENSMUSG00000029576","ENSMUSG00000029576",9.93615282825371,6.78563843611036,8.32632456238611,10.4900398084034,10.202276044586,6.810568792031
"ENSMUSG00000029575","ENSMUSG00000029575",41.4820806600319,42.591617353699,43.4593525939177,45.8546650307452,66.1175127088366,62.9698491591063
"ENSMUSG00000033717","ENSMUSG00000033717",10.0447446624423,3.45683467499961,6.80321641073011,5.46487103791073,5.01658877330474,4.74506842067734
"ENSMUSG00000029571","ENSMUSG00000029571",140.952200776758,116.892224380543,124.133314359964,148.430922558426,162.390924223494,128.005198689566
"ENSMUSG00000029570","ENSMUSG00000029570",33.7720604326438,32.4771751564779,40.0577443885527,37.9400242172193,25.5338731944612,40.3051694085769
"ENSMUSG00000024776","ENSMUSG00000024776",15.0942649522106,22.1920250740716,16.6018788530503,14.5729894344286,12.9078520122111,12.6721238999265
"ENSMUSG00000029578","ENSMUSG00000029578",84.0500796619494,80.4460908935095,83.6186375259141,84.4228353442761,110.759516174649,86.4718939250494
"ENSMUSG00000033712","ENSMUSG00000033712",64.0148862541592,53.9863686898088,62.3458936744521,55.8421879620993,55.5206735023052,66.9333768987309
"ENSMUSG00000042660","ENSMUSG00000042660",16.0715914599076,23.3443032990715,21.2219735797402,18.4674952315604,16.797117465672,20.8224767166194
"ENSMUSG00000042662","ENSMUSG00000042662",3.14916319146839,1.96314067962941,2.69082440125892,2.63821360450863,1.46552031579689,3.4052843960155
"ENSMUSG00000036940","ENSMUSG00000036940",41.5363765771262,51.7671661824016,41.3777714533212,42.3370468914004,39.6817808585004,37.9605473654187
"ENSMUSG00000036941","ENSMUSG00000036941",39.581723561732,27.6973543712932,33.2037577061007,29.7113103555377,36.9762048908754,31.4849245795532
"ENSMUSG00000036944","ENSMUSG00000036944",10.7505915846679,8.36468637407314,5.33087853079598,6.46990479200926,5.97481359517193,6.02902811097827
"ENSMUSG00000037905","ENSMUSG00000037905",20.7953362471102,30.9834811611077,27.2636359146423,25.879619168037,24.9702115345393,25.7908424747404
"ENSMUSG00000036948","ENSMUSG00000036948",15.9087037086248,16.9000806333314,21.4250546666277,18.718753670085,13.8660768340783,24.4510584500785
"ENSMUSG00000028191","ENSMUSG00000028191",19.1664587342817,27.0998767731451,24.7758926002709,21.6710403227495,19.2772287693283,22.0506120725594
"ENSMUSG00000028194","ENSMUSG00000028194",3.20345910856267,3.92628135925882,3.24929739019946,3.39198892008252,3.04377296357815,5.30331176428644
"ENSMUSG00000028195","ENSMUSG00000028195",44.9027234369717,66.7467831074,28.4821224359671,11.3694443432396,15.1624986518986,35.0018576442905
"ENSMUSG00000028199","ENSMUSG00000028199",12.2708772633079,8.32200940277685,13.707973364904,12.3744780973381,12.0059933563361,14.0119079245884
"ENSMUSG00000035413","ENSMUSG00000035413",15.2028567863991,17.8389740018499,17.6680545592095,13.3795118514366,15.0497663199142,20.6550037135367
"ENSMUSG00000041781","ENSMUSG00000041781",35.6181216138494,53.2608601777718,43.8147444959708,43.781782912917,47.4039455994301,51.9166309556462
"ENSMUSG00000070047","ENSMUSG00000070047",234.341178178924,263.572974725897,287.51204876093,260.869073798199,202.241803579971,279.289144807632
"ENSMUSG00000020766","ENSMUSG00000020766",13.0853160197221,17.0281115472203,17.3126626571565,12.6257365358627,12.9078520122111,17.6963139924084
